,TW_NO,USER_NAME,TW_TIME,TW_TEXT,FAV,RT
9897,1516975413708587010,BLACKBIRD_SHIRO,2022-04-21 12:01:37+00:00,[時報BOT]ブラックバード・真白が 午後12時「正午」 をお知らせします！,0,0
9898,1516975413603405824,The_kid_Dea,2022-04-21 12:01:37+00:00,お、正午だな。 #デス・ザ・キッドの時報bot,0,0
9899,1516975413461143553,alkalinity_hot,2022-04-21 12:01:37+00:00,午前でもなく、午後でもないそう、正午である。,0,0
9900,1516975413288792068,okiraku_sr,2022-04-21 12:01:37+00:00,♪キンコンカンコーン　正午になりました。温か～いご飯どうぞ♪∬ ´ー｀)_~▼,1,0
9901,1516975412416458752,ramen_jihou,2022-04-21 12:01:37+00:00,正午12時です！お昼だ！ラーメンラーメンラーメン！！,0,0
9902,1516975411938590720,shio_iskr_bot,2022-04-21 12:01:36+00:00,正午だよ。一段落ついたらゆっくり食事でも取りなさい。動く時は動き、休む時は休む。何事もメリハリだよ,0,0
9903,1516975411892453377,NirakatyouOuen,2022-04-21 12:01:36+00:00,おやおや、もう正午ですかー。,0,0
9904,1516975411061661697,DF200_RED_BEAR,2022-04-21 12:01:36+00:00,《定期》正午になりました。　　　　皆さんは昼ご飯に何を食べるのでしょうか？　　　　(´～｀)ﾓｸﾞﾓｸﾞ,0,0
9905,1516975410780639232,Potomo_bot,2022-04-21 12:01:36+00:00,正午ﾃﾞｽ(´д｀)　今日の昼飯は魚がいいなぁ…(´･ω･`),0,0
9906,1516975410332188673,misaka_18782,2022-04-21 12:01:36+00:00,正午です。お昼ご飯の時間ですよ、とミサカはお腹を鳴らします。 #MisakaNetWork,0,0
9907,1516975408658321408,Seito_Guard_bot,2022-04-21 12:01:36+00:00,西都政府ガ正午ヲオ知ラセイタシマス,0,0
9908,1516975408461512704,yorimitiya,2022-04-21 12:01:36+00:00,正午です、お昼ご飯を食べながらながらこそっとご覧ください。https://t.co/x5RQMgtlv2　#よりみち屋　#古本,0,0
9909,1516975408050171905,sun___love,2022-04-21 12:01:35+00:00,正午だ！太陽さんが真上に見える～！,0,0
9910,1516975407870128129,Tan_Motoyasu,2022-04-21 12:01:35+00:00,そろそろ正午となろうか。はやくこの役目をおわらせて都に帰りたいものだ。,0,0
9911,1516975407815589888,syaryohense_bot,2022-04-21 12:01:35+00:00,[時報]午後0時(正午),0,0
9912,1516975407450697728,Pola1341aojiso,2022-04-21 12:01:35+00:00,ヒトフタマルマル。正午です。昼食ね。今日のお弁当は何かしら？,0,0
9913,1516975407353843712,akagi123456,2022-04-21 12:01:35+00:00,赤木陸が正午をお知らせします！！１日の半分が過ぎたな！残りもがんばって行こう！そのためにご飯はしっかり食べないと…もぐもぐ…,0,0
9914,1516975406913822720,HANZO90639539,2022-04-21 12:01:35+00:00,伊賀忍法 ～時報〜正午をお知らせするでござる,0,0
9915,1516975405772673024,5101F_bot,2022-04-21 12:01:35+00:00,正午よ！まだまだ頑張りましょう！,0,0
9916,1516975405601005568,tontaro_jiho,2022-04-21 12:01:35+00:00,蜻蛉切と太郎太刀が正午をお知らせします。「腹が減ってはなんとやらで、小休止です」「光忠殿の弁当は相変わらずこっていて美味しいですな」「そうですね。おや、これは…？」「はあと型になっていますな」「かわいいですね」そう言ってはしゃぐ太郎殿の方がよほどかわいいなどと…,1,0
9917,1516975403650678784,god_yuta_god,2022-04-21 12:01:34+00:00,ハッハッハッハッ(高橋優太が正午をお知らせします),0,0
9918,1516975403570589696,bunsekiguson,2022-04-21 12:01:34+00:00,正午ですね…仕事がひと段落したら昼食にしましょうか,0,0
9919,1516975403164139520,kujira_kaidan,2022-04-21 12:01:34+00:00,【告知】どうも、くじら🐋と申します今月の新作の怪談朗読は今週土曜日、3月23日正午に投稿いたします‼よろしくお願いします🐋#怪談朗読 #怪談 #怖い話,4,0
9920,1516975402748575745,GALAXYs_BOT,2022-04-21 12:01:34+00:00,【定期】 正午じゃ ウェ～イちんぽちんぽ,0,0
9921,1516975401704525825,yukiwarasbot,2022-04-21 12:01:34+00:00,正午だよユッキ〜♪,0,0
9922,1516975401666449408,32E_bot,2022-04-21 12:01:34+00:00,Zestが正午をお知らせ,0,0
9923,1516975401163423744,akiraonmyo,2022-04-21 12:01:34+00:00,正午です、失礼します。,0,0
9924,1516975400664330242,gorilla_poem,2022-04-21 12:01:34+00:00,ウホッ、正午だゾイ！,0,0
9925,1516975400634970117,79fop0enisPEp7R,2022-04-21 12:01:34+00:00,正午になったぞ,0,0
9926,1516975400580431874,Bjikai_bot,2022-04-21 12:01:34+00:00,正午です。一日はまだまだあります、まだ今日の分の便を諦めてはいけないですね…あっ申し訳ございませんッこんな時間に！,0,0
9927,1516975400194555904,KinHase_bot,2022-04-21 12:01:34+00:00,正午になりました。そろそろ昼餉の時刻でしょうか？食べ過ぎや栄養の偏りに気を付けてお召し上がり下さいね。,0,0
9928,1516975395136245760,yaminabe_berit,2022-04-21 12:01:32+00:00,Hejsan！正午です。お昼に闇鍋を用意しましょう！,0,0
9929,1516975394762944512,dina__bot,2022-04-21 12:01:32+00:00,あら？もう正午？お昼ご飯を食べないと。そうね、ヤナと一緒にランチしに行こうかしら？,0,0
9930,1516975394510974976,himiko_pznr,2022-04-21 12:01:32+00:00,正午です！日が最も高く昇る刻です、お昼ご飯が楽しみですね！,0,0
9931,1516975393563361280,KyonTSbot,2022-04-21 12:01:32+00:00,正午十二時だそうだ。昼飯はたんと食えよ。,0,0
9932,1516975391700766721,TENGASHOP_KOBE,2022-04-21 12:01:32+00:00,TENGA SHOP KOBEが正午をお伝え致します。https://t.co/lhRnNfvPwI  https://t.co/k27DQGk909,1,0
9933,1516975391327797248,kjyou_rbw819,2022-04-21 12:01:31+00:00,正午になったな。休憩時間だから神にでも構ってやるか,0,0
9934,1516975390405066752,oreno_news,2022-04-21 12:01:31+00:00,正午になりました。こんにちは！,0,0
9935,1516975386487554049,Seraphim__bot,2022-04-21 12:01:30+00:00,正午だ。昼食を食わんと体がもたないぞ？,0,0
9936,1516975386475008000,Takapi25300540,2022-04-21 12:01:30+00:00,正午だよ！お昼！,0,0
9937,1516975385107255296,minepe_times,2022-04-21 12:01:30+00:00,正午になったぞ！！やっとお昼だ！俺(スティーブ)は一生このままおにぎりが食べれないのか？mojang！どうにかしてくれ…#マイクラpe#マインクラフトpe,0,0
9938,1516975383891087361,Ala_ma_bot,2022-04-21 12:01:30+00:00,正午🕛あらま🍚,0,0
9939,1516975383417352193,makoto_TKG,2022-04-21 12:01:30+00:00,高城さんが 正午をお伝えします。,0,0
9940,1516975383064633344,Kaga_inu,2022-04-21 12:01:30+00:00,わんわんわんわん。わん。わうわんわ。（ヒトフタマルマル。正午です。ほねっこね。）,0,0
9941,1516975382796574721,108_chan_bot,2022-04-21 12:01:29+00:00,正午だよ！おっひる！おっひる！,0,0
9942,1516975382737473537,kongo_sekaishi,2022-04-21 12:01:29+00:00,正午十二時をAnnounceしマース！　12世紀、中世ヨーロッパ世界にイスラーム世界からギリシア語文献が伝わり、古典芸術の「再発見」が行われまシタ。この出来事を「12世紀ルネサンス」と呼びマース！　中心地はイベリア半島のトレドやシチリア島のパレルモなどデス。,0,0
9943,1516975381383122946,birderjp,2022-04-21 12:01:29+00:00,"https://t.co/seHC64NXAU が正午12：00をお知らせします（,,・θ・）ﾁｭﾝhttps://t.co/fFGjFpaQUp",4,0
9944,1516975378879115265,PLEYERxx,2022-04-21 12:01:29+00:00,【時報】正午だぁぁあ,0,0
9945,1516975378664894466,HINARIN_bot,2022-04-21 12:01:28+00:00,正午やっつ〜,0,0
9946,1516975378048323585,yappaKouruhomo,2022-04-21 12:01:28+00:00,正午のやKホ,0,0
9947,1516975378010902530,ji_turu,2022-04-21 12:01:28+00:00,正午だ。昼は何を食べるんだい？,1,0
9948,1516975376807108608,SakumaOnigenba,2022-04-21 12:01:28+00:00,鬼玄蕃が正午をお知らせする。,0,0
9949,1516975376756486144,paseriy3s2k,2022-04-21 12:01:28+00:00,ぱらめんbotが正午のお知らせをするよヾ(＠⌒ー⌒＠)ノ,0,0
9950,1516975376303792129,jr8dag,2022-04-21 12:01:28+00:00,【AutoTweet】正午となりました。by JR8DAG/M.Kanno(JR8DAGのAM ＆ QRPホームページ 管理人)より,0,0
9951,1516975374692880384,mobile1_mobile,2022-04-21 12:01:28+00:00,Phone修理とカスタムのMobile-1が正午をお伝えします＾＾HP参照、価格をご検討の上、ご来店下さい！https://t.co/rxkXZhMEhv,0,0
9952,1516975371857838081,Waldir_you,2022-04-21 12:01:27+00:00,ん、もう正午だ……。気づかなかった。昼食はどうしようかな。……？君は食べないの？え、ダイエット？そう、でも、ご飯はきちんと食べなければ身体に悪いよ。そうだ。ねえ、ご飯を食べたら、俺と一緒に動かない？丁度俺も運動したかったんだ。君と一緒に。,0,0
9953,1516975371777757184,yama_kani_bot,2022-04-21 12:01:27+00:00,しかも正午ときやがる,0,0
9954,1516975370024591360,todobot123,2022-04-21 12:01:26+00:00,12時です。正午ですぞ!!!!,0,0
9955,1516975369831972864,higatoko_bot,2022-04-21 12:01:26+00:00,＝埼玉県入間郡柳瀬町より、正午をお知らせいたします＝,0,0
9956,1516975368971767808,hatsuneyszw,2022-04-21 12:01:26+00:00,正午をお知らせします,0,0
9957,1516975367969734656,leche_zh,2022-04-21 12:01:26+00:00,マーシャ「正午！お昼ご飯の時間だよ～」,0,0
9958,1516975367554093056,joukigen_hiyou,2022-04-21 12:01:26+00:00,ヒトフタマルマル、正午よ。お昼ご飯にしましょ、提督。,1,0
9959,1516975367361220609,G_GorillaBot,2022-04-21 12:01:26+00:00,ウッホー(ゴリラが正午をお知らせします),0,0
9960,1516975367231209473,gang_dobugawa,2022-04-21 12:01:26+00:00,ウォッチ！！今何時？♪え？正午です。,0,0
9961,1516975366455267328,korotowa621,2022-04-21 12:01:26+00:00,フォロワーさんに正午をお知らせしますね〜！,2,0
9962,1516975365792866304,TOKC_bot,2022-04-21 12:01:25+00:00,【時報】ユーリ「正午だ。昼飯の時間だな。提督サンの好きなメニュー用意してやるから、ちょっと待ってな」,0,0
9963,1516975365553483776,yukito_1217,2022-04-21 12:01:25+00:00,...正午だ。,0,0
9964,1516975365486682112,naga20serpent,2022-04-21 12:01:25+00:00,あは～ん♡　正午よ。,0,0
9965,1516975363506642944,shuttle_sherry,2022-04-21 12:01:25+00:00,正午の中に隠れるのよ！,0,0
9966,1516975362751614976,disappeared_GOD,2022-04-21 12:01:25+00:00,エレン【正午！飯ですよ！】リヴァイ【おい。もう少し丁寧に食え…】エレン【育ち盛りなので！】リヴァイ【関係ねぇよ】（食べ終わる）エレン【ふー！それでは兵長！午後もよろしくお願いします！】（エレン抱きつく）リヴァイ【！？】エレン【へへ(照)】,0,0
9967,1516975362302889984,starvingtiger,2022-04-21 12:01:25+00:00,正午になりました。世界の国からこんにちは。starvingtigerです。,1,0
9968,1516975362286125056,novabla_bot,2022-04-21 12:01:25+00:00,ノヴァブラスターが正午をお知らせする！,0,0
9969,1516975361157910530,iyashi_kust,2022-04-21 12:01:24+00:00,正午、ですね。主にご用意する昼餉は、何がよいでしょうか……,0,0
9970,1516975360478355461,Hakurou_2106,2022-04-21 12:01:24+00:00,正午だね　お腹すいたなぁ…（（（・ω・））,0,0
9971,1516975359748571136,LEGO_Kylo_Ren,2022-04-21 12:01:24+00:00,正午になったぞ,0,0
9972,1516975359396577282,ikemen_GRAY_bot,2022-04-21 12:01:24+00:00,イケメンが正午をお知らせするぜ！,0,0
9973,1516975358897180672,KRimagebot,2022-04-21 12:01:24+00:00,正午になりました。It's 12:00 in Japan.,1,0
9974,1516975358444154882,makoha_r_bot,2022-04-21 12:01:24+00:00,肥後の貴公子様が正午をお知らせするぜ,0,0
9975,1516975358024716288,oretoyakyuu,2022-04-21 12:01:24+00:00,時報。正午,0,0
9976,1516975357127434241,RW_memories_bot,2022-04-21 12:01:23+00:00,正午デス。⑫：Ｖリーグでのチーム最多連勝となる⑫連勝を記録☆ 2005年2月13日 vsデンソーエアリービーズ戦 ３-０(25-22、25-15、25-20) ＠岡山県・山陽町(現・赤磐市)ふれあい公園体育館,1,0
9977,1516975357089685504,ibokeneko,2022-04-21 12:01:23+00:00,东九区 是正午时分 午睡好~~ 。。。。。,0,0
9978,1516975356598956032,meitetsu100bot,2022-04-21 12:01:23+00:00,正午をお知らせします。,0,0
9979,1516975356536041472,matimiyajihou,2022-04-21 12:01:23+00:00,エッエッエッエエエエ！！正午をお知らせするけぇの。食堂行くぞ、井尾谷。,0,0
9980,1516975353805549568,sinryu_seikoku,2022-04-21 12:01:23+00:00,…………（我が正午を報告するぞ）,0,0
9981,1516975353771663361,ebina_40,2022-04-21 12:01:23+00:00,えび〜にゃが正午をお知らせニャ♪(=＾・ ∀ ・＾=)ノ食後のデザートに海老名のイチゴはいかがかニャ？,0,0
9982,1516975353691983873,botsivilnataria,2022-04-21 12:01:23+00:00,正午ね。飯はちゃんと食いなさい。私には必要ないけれど。,0,0
9983,1516975353540976640,kind_tanuchan,2022-04-21 12:01:22+00:00,正午だ。なんかあったら、気にせず俺に言うんだぞ。,0,0
9984,1516975353482596352,ran_go_benkyou,2022-04-21 12:01:22+00:00,Het is het middaguur.Godemiddag.（ヘト　イス　ヘト　ミダフゥルヮ.フイェミダッフ）（正午やざ。こんちわ）※「Godemiddag」→（11時ごろ～14時ごろまでに言う）こんにちは※「Goededag」→こんにちは,0,0
9985,1516975351653879809,itacheluka69,2022-04-21 12:01:22+00:00,お腹の音がなってるな…正午だェ！！,0,0
9986,1516975351209263105,mnhr_ksmt,2022-04-21 12:01:22+00:00,正午だ。ちゃんと昼飯食って午後からまた頑張ろうぜ。ファイト。,0,0
9987,1516975350513045504,Re_URANIWA,2022-04-21 12:01:22+00:00,URANIWAが正午をお知らせしますm(__)m,0,0
9988,1516975349732900865,real_milchan,2022-04-21 12:01:22+00:00,正午ミル！,0,0
9989,1516975348810149888,eukuran,2022-04-21 12:01:21+00:00,正午よ！マスター,0,0
9990,1516975347601838080,KurokanHarima,2022-04-21 12:01:21+00:00,黒田官兵衛孝高が正午をお知らせいたしまする,1,0
9991,1516975347442487296,3rd_rat,2022-04-21 12:01:21+00:00,正午です☆,0,0
9992,1516975346587168768,_kagabot_,2022-04-21 12:01:21+00:00,ヒトフタマルマル。正午です。昼食ね。,0,0
9993,1516975346582978560,B_Ship_Kongo,2022-04-21 12:01:21+00:00,正午12時をアナウンスするデース！Lunchの時間デース！,0,0
9994,1516975346280632320,snow_tea_party,2022-04-21 12:01:21+00:00,【定期】正午の時間になりました。ゲームもいいですがしっかり昼食もとりましょう。食事は大切ですよ☆#PSO2 #ship6,0,0
9995,1516975346176106498,araburu_hamuzou,2022-04-21 12:01:21+00:00,ﾁﾞｭﾁﾞｭﾁﾞｭﾁﾞｭｲﾁﾞｭﾁﾞｭﾁﾞｭﾁﾞｭｲ(正午だぜ),0,0
9996,1516975345689571333,nue4071,2022-04-21 12:01:21+00:00,正午よ。午後からはイタズラでもしようかしらね,0,0
9997,1516975344443559937,blazing_bot,2022-04-21 12:01:20+00:00,正午だな、腹が減った,0,0
9998,1516975342010961920,hokutosei807,2022-04-21 12:01:20+00:00,時刻は正午を回りました。まずは午後への活力、お昼ご飯をしっかり摂りましょう。#昼休み,0,0
9999,1516975339947569152,VG_hanayobot,2022-04-21 12:01:19+00:00,正午ですっ。凛ちゃん、真姫ちゃん、一緒にお昼ご飯たべよっ♪,0,0
10000,1516975339905630208,ocntea,2022-04-21 12:01:19+00:00,【時報】　麻里子様が正午をお知らせします。,0,0
10001,1516975338609590272,2012denemon,2022-04-21 12:01:19+00:00,オイル戦隊デンゑもんが正午をお知らせします！♩デデデデ〜デンゑもん！,0,0
10002,1516975338382716928,4orzando,2022-04-21 12:01:19+00:00,正午,0,0
10003,1516975338219139072,kousetusamonji,2022-04-21 12:01:19+00:00,正午になりました。……穏やかな時が流れるというのは、良い事ですね,0,0
10004,1516975338181791744,zenisawa,2022-04-21 12:01:19+00:00,【定時】一応時計屋の銭澤時計店が、皆様に正午をお知らせしますっ！ https://t.co/7puJXq4zdc,1,0
10005,1516975337808171008,limit_phai_bot,2022-04-21 12:01:19+00:00,間宮：んむ…正午を報せる………おはよう。…あ？遅い…？………寝起きは苦手なんだ。ホオズキ…？ああ、けたたましく騒いでいたあれか。あんなもの、無視して二度寝を決め込むに決まっているだろう。例え起きていたとしても、だ。くぁ……正直、もう少し眠っていたいくらいだ。,0,0
10006,1516975337372274689,yndr1512,2022-04-21 12:01:19+00:00,正午ですな。主殿、休憩と致しましょう。いま御食事を御持ちしますので、散らばった書簡を片付けてしまってください。……それから、あの……宜しければ私も御一緒させていただきた、あっ何でもありません！,0,0
10007,1516975337019965440,bibi_nbo,2022-04-21 12:01:19+00:00,貧乏神界の王子こと、ビビボンが正午をお知らせするビン,0,0
10008,1516975336722149376,ImprezaWRC_bot,2022-04-21 12:01:18+00:00,もうすぐ正午だな！腹が減っては戦が出来ないからじゃんじゃんガソリン飲みまくるぜ！,0,0
10009,1516975336210124800,Edge_another,2022-04-21 12:01:18+00:00,腹時計と太陽の位置からすると....。大体正午って所かな?,0,0
10010,1516975334628896768,Youna_TH5,2022-04-21 12:01:18+00:00,正午12時ね。今日のお昼は何かしらね？,0,0
10011,1516975334582759424,family_bot1,2022-04-21 12:01:18+00:00,【中の人より告知】正午です。最新の家族メールはセカンドシーズンアカウントfamily_bot2にてお届けしております。そちらも宜しくお願い致します。,0,0
10012,1516975334171701249,nioi_yabaso,2022-04-21 12:01:18+00:00,【定期】においやばそうが正午の時間をお知らせします#においやばそう,0,0
10013,1516975333798387712,MIMIKIKOEMASUYO,2022-04-21 12:01:18+00:00,正午です…しっかりお昼ご飯食べてますか…？,0,0
10014,1516975333408669696,onpunokizahashi,2022-04-21 12:01:18+00:00,【じほー】ヾ(*´〇)＜ひるほー　はらへりほー　ほぼ正午をお知らせします～♪ #hiruho12 #lunchtime,0,0
10015,1516975332900835328,TUHOBOT193,2022-04-21 12:01:18+00:00,正午をお伝えしますお昼ご飯を食べていない方を通報しました,0,0
10016,1516975330988544001,alucard_core,2022-04-21 12:01:17+00:00,【定時】12時だな。漸く正午だ。なに、私とて日中くらいは吸血を控える。喰らうものは、喰らうがな。,0,0
10017,1516975330338041857,LoveTeitoku_bot,2022-04-21 12:01:17+00:00,鳳翔「正午です。今日も腕によりをかけてお昼ご飯を作りますから、楽しみにしてて下さいね♪」,0,0
10018,1516975330254536704,mezadenki,2022-04-21 12:01:17+00:00,エレキ提督 が正午をお知らせします,0,0
10019,1516975328232501248,ninetail_shrine,2022-04-21 12:01:16+00:00,正午ですわ。昼食と参りましょう。今日の昼餉は姉さまの純和食。お味噌汁が今日も美味しそうですわ,0,0
10020,1516975328144801796,jasinkopipe_bot,2022-04-21 12:01:16+00:00,「さ～て昼飯の時間だ…っと、ガタノソーアが、正午をお知らせするぜ。人類諸君、しっかり食って肥え太れよ～？」,0,0
10021,1516975326911352832,DIVINE01makina,2022-04-21 12:01:16+00:00,正午よ。お昼にしましょう。しっかり食べないと力が出せないわよ。,0,0
10022,1516975326735306754,Hennahito_Bot,2022-04-21 12:01:16+00:00,ひとふたまるまる(12:00)正午ですね。これから午後です！,0,0
10023,1516975326437736448,slow_apple_botx,2022-04-21 12:01:16+00:00,12時、正午よ。今日は肉でも食べようかしら。昨日も肉だけど。,0,0
10024,1516975326244470785,SAO_Yui_8000,2022-04-21 12:01:16+00:00,正午ですっ、お昼ご飯ですっ #ユイbot,0,0
10025,1516975323635916800,gen_koen,2022-04-21 12:01:15+00:00,もう正午か。昼食を取って休憩しなさい。,0,0
10026,1516975323325382657,Fortnite1111_,2022-04-21 12:01:15+00:00,正午をお知らせします。,0,0
10027,1516975322834817024,natsuki_11,2022-04-21 12:01:15+00:00,夏木陽太郎が正午をお知らせするぜ！,0,0
10028,1516975321680990208,bakshi_1224,2022-04-21 12:01:15+00:00,12時！　バクシー様が正午をお知らせしてやるぜ！　ヒャァッハァァァ！　鼻から出るまで昼メシ食え,0,0
10029,1516975321115164673,Kburninglove,2022-04-21 12:01:15+00:00,正午十二時をアナウンスするデース！Lunchの時間デース！,0,0
10030,1516975320431177728,PrinzEugenZihou,2022-04-21 12:01:15+00:00,あぁ！もうお昼！正午です！お昼は外でチーズとパンでいいかな？気持ちいいからビールもいっちゃう？　だめかぁ～。,0,0
10031,1516975320351805441,ogenkoheikachan,2022-04-21 12:01:15+00:00,正午だ、休憩せよ,0,0
10032,1516975319265480705,Mugitea_1006,2022-04-21 12:01:14+00:00,正午麦茶。昼食うみゃああああああ！！！！麦茶ないけど。,0,0
10033,1516975317231239168,waiwaimumou,2022-04-21 12:01:14+00:00,【定時】チンチンチンポー下半身が正午をお知らせします。,0,0
10034,1516975317218631680,mizuki02blue,2022-04-21 12:01:14+00:00,現在時刻、12:00、正午だね。人間はお昼ごはんの時間でしょ？　ちゃんと食べなきゃダメだよ。,0,0
10035,1516975316874383360,HU_high_mol_Umi,2022-04-21 12:01:14+00:00,正午をお知らせします。やりました！ついに穂乃果とお昼ご飯の時間です！毎日、私たちは大野池のベンチで二人で腰掛け、お弁当の食べさせあいっこなどします。ええ、同じ弁当なんですけどね。ふふっ。恥ずかしいですけど、穂乃果がしないと拗ねてしまうものですから……。ほら、穂乃果、あ〜ん。,0,0
10036,1516975316652085248,neitexio_bot,2022-04-21 12:01:14+00:00,太陽が真上にきてますよ。ちょうど正午をお知らせします,0,0
10037,1516975316601917445,usagi_qoo,2022-04-21 12:01:14+00:00,"百獣の王が正午をお知らせします　／)) ♡ (・　)　　　　/)／)"" """""" "" "" "" ￣￣ 　　　　(・　) """" "" """""" "" """" """""""" ￣￣"""" "" """" "" """"",0,0
10038,1516975316446871552,kuwonaomiya_bot,2022-04-21 12:01:14+00:00,Akina:正午を回りましたね。よければ昼食をご一緒しませんか？ まだタイキには及びませんが、腕によりをかけますよ,0,0
10039,1516975316442677248,0000abcdefghijk,2022-04-21 12:01:14+00:00,正午,0,0
10040,1516975316362702848,Rita_ageIn,2022-04-21 12:01:14+00:00,正午だね。,0,0
10041,1516975315717070850,brms_ykt,2022-04-21 12:01:13+00:00,正午の定時ほ〜,0,0
10042,1516975315134083072,yukuhashi_paru,2022-04-21 12:01:13+00:00,正午ね。ごはんちょうだい。,0,0
10043,1516975314642997248,sc2k_,2022-04-21 12:01:13+00:00,【定期】正午です！お昼ご飯♪1日の半分終了ですな(´Д｀；),0,0
10044,1516975314500726784,dango2245,2022-04-21 12:01:13+00:00,かしわもちが正午をお知らせします,0,0
10045,1516975314446188545,qucc_official,2022-04-21 12:01:13+00:00,【定期】QUCCでは学年問わず，新入部員を募集中！(過去にはM2から加入の例も)毎週土曜正午から部会を行っています．興味のある方，車庫見学を希望される方はリプライやDM等でご連絡ください．お家から車庫まで部員が送迎することも可能です！,1,0
10046,1516975313611276291,ramunekoura,2022-04-21 12:01:13+00:00,12時、正午をお知らせ。昼ごはんはなんですか？,0,0
10047,1516975313485692928,__un__k,2022-04-21 12:01:13+00:00,noon…つまり正午…,0,0
10048,1516975312801738752,denen_ni_shisu,2022-04-21 12:01:13+00:00,柱時計「正午です。ボーン…ボーン…ボーン…ボーン…ボーン…ボーン…ボーン…ボーン…ボーン…ボーン…ボーン…ボーン…」,0,0
10049,1516975311883468800,makari_jihou,2022-04-21 12:01:13+00:00,魔狩が正午をお知らせとかマジミンチ　#魔狩の狩猟団,0,0
10050,1516975311753076736,2nen_like,2022-04-21 12:01:13+00:00,こんにちはー！今、正午だよー！12時だよー！,0,0
10051,1516975311317254145,hosomichi_syura,2022-04-21 12:01:12+00:00,大いなる正午だ。そのとき人間が、動物から超人へとむかう道のなかばにあって、夕暮れにむかうその道をおのれの最高の希望として祝う。夜にゆくその道が、新しい朝にむかう道でもあるのだから。（ニーチェ）,0,0
10052,1516975310524223488,p_ad_yu_i,2022-04-21 12:01:12+00:00,【正午をお知らせします(ﾟзﾟ)】,0,0
10053,1516975309526306816,nagano_mayumi,2022-04-21 12:01:12+00:00,池の水蓮が、正午（ひる）ころになって花をひらきはじめた。水紅（とき）色にゆらぐ蕾（つぼみ）が睡（ねむ）たげだ。蛙がひとことつぶやくように啼く。校舎の外壁にとまった蝉はじっと動かない。【夏帽子】,0,0
10054,1516975309374955521,ScW_2,2022-04-21 12:01:12+00:00,【定期】正午、お昼だよ！ん〜、そろそろ休憩かなぁ？ もう少し、頑張るよっ！,0,0
10055,1516975309366894592,mizuno_botti,2022-04-21 12:01:12+00:00,みずのbotが正午をお知らせします。是政は夜だぜ,0,0
10056,1516975308939096064,haihai_taro,2022-04-21 12:01:12+00:00,正午ですね,0,0
10057,1516975308821659648,shirahigesuiken,2022-04-21 12:01:12+00:00,が正午をお知らせいたします。プンプンパーン♪,0,0
10058,1516975306468651009,shimada1018bot,2022-04-21 12:01:11+00:00,おばんです！嶋田が正午をお知らせします！！,0,0
10059,1516975305042190337,kawakamimsyk,2022-04-21 12:01:11+00:00,おひるやーすみはうきうきうぉっちん・・・ってもうやってないの！？マジで？（正午をお知らせ致します）,0,0
10060,1516975304371499009,energy_twl8,2022-04-21 12:01:11+00:00,(｀д´)キュアしょーたんが正午をお知らせしまーす♪,0,0
10061,1516975304228573184,Itagaki_dead,2022-04-21 12:01:11+00:00,板垣死すとも正午は休め,0,0
10062,1516975303981412358,OchMiller_time,2022-04-21 12:01:11+00:00,今は丁度正午ねー。今からあんたたちはお昼ご飯よね！勿論あたしも、邪魔しないでね,0,0
10063,1516975303973040128,1107320508075a,2022-04-21 12:01:11+00:00,正午です,0,0
10064,1516975303557410821,Lucky_dream_t,2022-04-21 12:01:11+00:00,12時、正午ね。一日もあと半分だわ,0,0
10065,1516975302320488448,icchi_bot,2022-04-21 12:01:10+00:00,正午なう,0,0
10066,1516975302223994880,nannohi_rt,2022-04-21 12:01:10+00:00,時報: 正午12時00分になりました。お昼の時間です。,0,0
10067,1516975302081417217,nablagame_kyoto,2022-04-21 12:01:10+00:00,ラプラシアンが正午をお知らせします,0,0
10068,1516975301385138178,BB_Kongou_nrkr,2022-04-21 12:01:10+00:00,正午十二時をアナウンスするデース！　Lunchの時間デース！,0,0
10069,1516975301259325440,yodakimbot,2022-04-21 12:01:10+00:00,城山ん正午の鐘が鳴っちょるごたるね～　腹も減ったき、昼飯にレタス巻きとメヒカリのから揚げでん食うか～,0,0
10070,1516975300894425088,loftyinstyle,2022-04-21 12:01:10+00:00,正午だ、暇な人間はこれでもみておけ　https://t.co/wdgdt1vc2G （パズドラま！毎日12時更新）,0,0
10071,1516975300491759616,takadakisei,2022-04-21 12:01:10+00:00,こちら司令 正午をお知らせします。,0,0
10072,1516975300017483776,2_K2___,2022-04-21 12:01:10+00:00,正午だよ。祈りを捧げよう。シェンロに感謝を。,0,0
10073,1516975299199602688,acvd_hotpepper,2022-04-21 12:01:10+00:00,ホットペッパーbotが正午をお知らせします。それでは皆さん，楽しいクーポンライフを！,0,0
10074,1516975299187318785,goron_ff,2022-04-21 12:01:10+00:00,只今、正午,0,0
10075,1516975297588985856,yuh3yuh3,2022-04-21 12:01:09+00:00,おひるとー！ぼくが正午ばおしらせするとー！,0,0
10076,1516975297056235520,AC_KAGA_,2022-04-21 12:01:09+00:00,ヒトフタマルマル……正午です。昼食ね。,0,0
10077,1516975296779456512,Syokusyu_i,2022-04-21 12:01:09+00:00,【時報】正午ですにょろ。昼飯の時間ですにょ。,0,0
10078,1516975296708509696,No_102_bot,2022-04-21 12:01:09+00:00,正午か。少し一休みして午後に備えてはどうだ？,0,0
10079,1516975296620113921,puribezi_yuuta,2022-04-21 12:01:09+00:00,ユウタが正午ぐらいをお知らせするよ。・・・おい、血を吸わせろ・・・,0,0
